word,count
nombre,36.57
fusil,36.52
jeunes,36.52
chemise,36.48
file,36.47
dira,36.47
utile,36.47
cherches,36.45
obligé,36.43
laisses,36.4
rappelez,36.35
gaz,36.33
droite,36.33
trouvée,36.28
vache,36.24
casser,36.24
poche,36.23
manteau,36.16
l'une,36.12
chair,36.01
lundi,36.01
veste,36.0
ombre,35.98
coffre,35.97
détails,35.96
vive,35.95
blanche,35.92
fumer,35.91
lever,35.9
lors,35.79
marié,35.76
étranger,35.72
couché,35.71
demandais,35.69
crie,35.65
amener,35.6
parfait,35.58
voila,35.54
verrez,35.5
côtés,35.48
officier,35.47
don,35.47
envers,35.46
maisons,35.44
détruit,35.42
malheureusement,35.35
tribunal,35.35
dépêchez,35.35
mise,35.33
pression,35.33
attraper,35.32
vole,35.31
importante,35.29
enchanté,35.28
oeuvre,35.24
couilles,35.24
carrière,35.23
continue,35.19
heu,35.17
midi,35.15
conversation,35.14
militaire,35.09
franchement,35.09
belle,35.08
imbécile,35.01
suivi,34.99
racontes,34.95
français,34.94
assurer,34.92
répondu,34.9
test,34.87
politique,34.84
point,34.8
milliers,34.78
gloire,34.78
aidé,34.74
celles,34.73
fermé,34.73
cher,34.7
vieil,34.69
nouvelle,34.65
génie,34.65
calmez,34.63
vies,34.63
TRUE,34.59
vienne,34.52
fesses,34.52
conduit,34.51
reviendra,34.49
auraient,34.48
oreille,34.46
apporter,34.43
poids,34.42
raté,34.33
senti,34.33
rêve,34.32
donnes,34.32
résultats,34.31
pardonnez,34.31
soient,34.3
ayez,34.3
bien,34.29
amis,34.27
souffrir,34.26
voie,34.25
saura,34.23
univers,34.21
connaissais,34.19
durant,34.15
tard,34.1
partager,34.05
ennuie,34.04
bouge,34.02
laver,34.01
offert,34.01
signal,33.98
oiseaux,33.96
gaffe,33.92
lèvres,33.91
emmerde,33.9
raconté,33.87
aveugle,33.85
sorcière,33.84
impossible,33.81
sourire,33.79
joues,33.7
brûle,33.66
jeux,33.65
fer,33.65
revenez,33.64
mensonge,33.64
mêmes,33.61
hum,33.59
concerne,33.49
note,33.42
article,33.39
série,33.34
talent,33.28
accompagne,33.28
repose,33.27
paradis,33.23
valise,33.21
jeté,33.21
règle,33.17
malin,33.11
vôtre,33.05
étoiles,32.98
parlais,32.98
aurai,32.96
vélo,32.95
rouge,32.93
fut,32.92
demandes,32.92
joindre,32.91
essence,32.91
études,32.87
identité,32.83
souvenirs,32.79
arrivés,32.78
certaine,32.77
devenue,32.7
enfance,32.7
chaise,32.7
saviez,32.68
pourraient,32.66
coupe,32.66
foutez,32.65
meilleurs,32.64
suit,32.57
douche,32.56
sentez,32.56
pensait,32.53
nerveux,32.52
valeur,32.48
haute,32.44
ancien,32.41
paroles,32.41
arbres,32.4
titre,32.4
amitié,32.39
champagne,32.38
humaine,32.37
débarrasser,32.37
fortune,32.35
seconde,32.34
poulet,32.33
cherché,32.27
apprécie,32.23
également,32.19
excuses,32.15
passée,32.14
caché,32.13
deviens,32.11
parlent,32.08
grâce,32.08
rêvé,32.08
neuf,32.05
courses,32.04
droits,32.01
recommence,31.98
sage,31.93
intelligent,31.92
mène,31.86
joyeux,31.81
taire,31.81
secret,31.81
b,31.78
répondez,31.77
verrai,31.76
aie,31.75
soupe,31.72
portable,31.7
sonne,31.69
utilise,31.68
services,31.67
envoyez,31.66
aise,31.64
pistolet,31.63
lunettes,31.61
pensées,31.61
rentrez,31.6
désir,31.59
souffre,31.52
crier,31.49
pantalon,31.49
haine,31.49
droit,31.48
empêche,31.46
aéroport,31.44
fatigué,31.43
geste,31.41
déranger,31.38
vendredi,31.36
souvenir,31.36
bel,31.35
victoire,31.31
soif,31.28
décide,31.25
bleu,31.24
serons,31.22
hais,31.21
lac,31.16
voyais,31.14
allo,31.11
faveur,31.09
style,31.08
cellule,31.06
seule,31.04
faible,31.03
parc,31.02
vrais,31.01
traces,30.98
fuir,30.95
t,30.95
étant,30.94
enfoiré,30.94
américain,30.93
relations,30.92
avance,30.92
là-dessus,30.89
faisant,30.88
images,30.79
mode,30.79
fermez,30.74
passion,30.71
donnerai,30.7
allemands,30.66
empreintes,30.65
utilisé,30.65
réveillé,30.63
manquer,30.61
rencontre,30.61
nouvel,30.59
sucre,30.57
mariée,30.55
acteur,30.51
camarades,30.5
vivent,30.5
tombée,30.49
troisième,30.47
copains,30.47
rues,30.46
souvenir,30.45
zéro,30.44
marrant,30.41
fiston,30.38
examen,30.37
puissance,30.37
prof,30.36
moments,30.34
coupé,30.34
nettoyer,30.28
y,30.26
méchant,30.23
dehors,30.23
offre,30.23
choc,30.22
ordinateur,30.2
moyens,30.2
perte,30.2
porc,30.18
pis,30.15
permission,30.11
grandi,30.06
murs,30.04
aube,30.04
supporter,30.04
trompé,29.98
échange,29.97
finit,29.97
auprès,29.95
connard,29.94
patience,29.93
paye,29.91
vers,29.91
nombreux,29.89
whisky,29.89
jaloux,29.87
sortie,29.86
préviens,29.86
conduis,29.82
chut,29.81
humeur,29.8
médicaments,29.8
français,29.78
mise,29.78
propriétaire,29.77
soeurs,29.76
ensemble,29.75
fantôme,29.71
montré,29.65
pousse,29.6
patient,29.58
gorge,29.57
reviendrai,29.57
forêt,29.57
davantage,29.56
palais,29.55
plu,29.54
accès,29.53
fait,29.5
couche,29.5
vingt,29.47
fume,29.46
caisse,29.46
secrétaire,29.43
excuse,29.43
notes,29.4
port,29.4
croient,29.38
épée,29.34
membres,29.34
trouvera,29.3
unité,29.29
mouvement,29.26
signer,29.25
leçon,29.24
ennemis,29.22
gêne,29.21
trace,29.2
respire,29.2
sacré,29.19
coupe,29.16
supporte,29.14
pilote,29.1
croix,29.1
pauvres,29.09
cimetière,29.07
juifs,29.03
invite,29.01
nuits,28.98
fac,28.94
star,28.91
corde,28.89
voulaient,28.88
cesse,28.86
arrives,28.82
nul,28.8
évident,28.75
lieux,28.73
froid,28.73
saison,28.72
cible,28.69
double,28.68
procureur,28.68
totalement,28.62
chers,28.61
recherches,28.6
lendemain,28.58
bal,28.57
frontière,28.54
plaisante,28.5
passait,28.5
personnel,28.48
accepté,28.46
chéri,28.45
opinion,28.43
convaincre,28.43
charge,28.43
chaîne,28.4
abandonner,28.37
pouvoirs,28.36
labo,28.36
laisserai,28.33
bataille,28.31
invité,28.27
somme,28.27
soi,28.23
évidemment,28.23
vous-même,28.2
rivière,28.17
pattes,28.16
serai,28.15
créer,28.15
vivante,28.12
posé,28.09
revolver,28.05
permis,28.04
grand-chose,28.01
artiste,28.0
plans,28.0
inquiéter,27.98
seins,27.97
général,27.96
fort,27.93
cadavre,27.93
ressens,27.91
commis,27.91
maire,27.91
poissons,27.9
prennent,27.9
vengeance,27.85
printemps,27.85
médecins,27.84
fiancée,27.84
ouest,27.79
émission,27.75
approchez,27.75
chocolat,27.74
devrions,27.74
trompe,27.72
cadeaux,27.7
gardes,27.7
champion,27.69
pour,27.69
prendrai,27.68
cents,27.67
herbe,27.64
ferez,27.63
dégagez,27.61
respirer,27.58
sérieux,27.58
blanc,27.56
passent,27.56
ménage,27.55
piège,27.53
charmant,27.52
pousser,27.51
appelée,27.5
apprends,27.5
approche,27.47
protège,27.45
répond,27.42
tromper,27.42
mensonges,27.41
frais,27.41
sec,27.4
égal,27.4
retirer,27.39
bat,27.36
faits,27.36
tuez,27.32
pause,27.3
siècle,27.29
théorie,27.29
ballon,27.27
job,27.24
réfléchi,27.23
jeunesse,27.21
disparaître,27.16
familles,27.16
infirmière,27.14
imagination,27.14
devine,27.12
apprend,27.11
tenu,27.1
poil,27.09
race,27.09
changement,27.0
finie,26.99
pure,26.97
permis,26.95
surveiller,26.94
construire,26.94
taule,26.92
recommencer,26.9
autrefois,26.89
crâne,26.88
objet,26.88
date,26.88
étudier,26.86
facilement,26.85
semblait,26.84
sexy,26.83
bosser,26.82
monnaie,26.82
cauchemar,26.8
cris,26.79
véritable,26.78
touchez,26.76
urgent,26.75
directement,26.73
souci,26.73
sales,26.73
station,26.73
préparez,26.72
membre,26.72
i,26.72
demi-heure,26.65
serez,26.65
f,26.65
pierres,26.6
lapin,26.59
écoutes,26.59
chances,26.58
souffle,26.55
v,26.54
hop,26.52
concert,26.51
couverture,26.5
rapidement,26.49
sergent,26.48
pur,26.48
montrez,26.48
bagages,26.48
nana,26.48
lentement,26.48
entière,26.45
disant,26.41
cherchais,26.4
chère,26.37
l,26.37
allés,26.37
cigarettes,26.35
mauvaises,26.32
permettre,26.32
moteur,26.31
dernières,26.3
refaire,26.29
trouverai,26.27
surveille,26.27
monseigneur,26.26
pensée,26.25
tien,26.21
bas,26.18
mille,26.16
libérer,26.16
frais,26.16
voient,26.16
dure,26.16
péché,26.14
bague,26.14
distance,26.13
désert,26.13
curieux,26.11
descend,26.09
responsabilité,26.04
voudras,26.03
refusé,26.03
fuite,26.02
prêt,25.99
célèbre,25.98
emploi,25.96
foule,25.95
ambulance,25.94
reconnu,25.93
attaquer,25.91
descendez,25.89
dommage,25.88
oeufs,25.88
filer,25.86
côte,25.86
peinture,25.83
crédit,25.82
bottes,25.81
vision,25.81
région,25.8
moque,25.79
portait,25.75
virer,25.74
restera,25.73
futur,25.73
terme,25.72
pot,25.72
fromage,25.68
malade,25.67
moche,25.64
pédé,25.64
boit,25.63
condition,25.61
crétin,25.61
viré,25.59
magie,25.58
seras,25.57
joue,25.57
foyer,25.57
remonte,25.55
semblant,25.55
asile,25.52
chou,25.5
prier,25.46
télévision,25.45
traitement,25.44
témoins,25.43
tienne,25.41
projets,25.41
espérais,25.4
affreux,25.34
suicide,25.34
voyait,25.32
poitrine,25.31
science,25.28
crever,25.27
montagnes,25.25
reconnaître,25.24
amusant,25.24
buvez,25.24
traiter,25.23
maîtresse,25.22
fleur,25.2
tâche,25.2
préparé,25.19
demi,25.18
page,25.16
résultat,25.15
matériel,25.15
exploser,25.11
raisonnable,25.04
bêtises,25.03
attendait,25.02
rentrée,25.0
agents,25.0
charge,24.98
gardé,24.98
extérieur,24.97
créé,24.93
uniforme,24.92
contrôler,24.91
américains,24.9
iras,24.9
rentres,24.9
politique,24.89
miroir,24.89
accompagner,24.87
russe,24.85
invités,24.84
tourné,24.84
ignorais,24.82
couleurs,24.79
couloir,24.77
vert,24.74
profond,24.72
remets,24.72
été,24.71
enterrement,24.71
rater,24.71
chambres,24.71
dames,24.7
existence,24.66
jouez,24.66
sombre,24.66
lâche,24.65
surpris,24.64
sport,24.61
donnera,24.6
explication,24.6
jeudi,24.58
travaillait,24.57
secteur,24.57
pourrions,24.56
brave,24.55
malheureux,24.55
tir,24.54
immeuble,24.54
rapports,24.51
avoue,24.48
manque,24.48
différente,24.45
empereur,24.45
parfum,24.44
atteindre,24.42
garage,24.41
mai,24.34
sauve,24.34
voisins,24.33
taisez,24.3
assurance,24.3
attrape,24.29
plaisantes,24.29
nul,24.28
journaliste,24.26
prévenu,24.25
fièvre,24.23
forcément,24.23
vierge,24.22
hélas,24.21
rat,24.21
fantastique,24.2
signé,24.19
foot,24.18
royaume,24.16
soyez,24.16
battu,24.13
morceaux,24.13
esprits,24.12
ment,24.08
traite,24.08
libres,24.06
abandonne,24.04
virus,23.98
feriez,23.97
réel,23.97
bains,23.96
ours,23.96
sud,23.95
marque,23.91
information,23.9
appellent,23.89
concours,23.89
protection,23.88
chèque,23.86
désirez,23.85
avions,23.85
führer,23.84
panne,23.84
ramené,23.84
actrice,23.83
fallu,23.82
bêtes,23.82
fous,23.82
pue,23.8
avant,23.8
prudent,23.79
fonctionne,23.76
dirige,23.74
normale,23.74
donne,23.73
noble,23.73
période,23.72
monté,23.72
cousine,23.72
extraordinaire,23.71
parlera,23.7
posez,23.7
devraient,23.7
siège,23.69
exprès,23.68
sérieuse,23.64
née,23.63
vidéo,23.61
couvre,23.58
menteur,23.57
propose,23.57
retournez,23.55
cassette,23.55
dure,23.54
représente,23.52
poule,23.5
innocent,23.49
danse,23.48
lien,23.47
revenue,23.46
mandat,23.45
fruits,23.45
craint,23.43
haut,23.41
la plupart des,23.41
barbe,23.4
courrier,23.4
risques,23.36
patrie,23.36
imaginez,23.35
vends,23.35
venais,23.32
médecine,23.29
amant,23.28
coincé,23.27
effort,23.26
prouve,23.25
ravie,23.25
différentes,23.25
rouges,23.23
sentais,23.21
inventé,23.2
chargé,23.18
prénom,23.18
masque,23.16
humanité,23.15
étiez,23.15
brûler,23.14
sable,23.14
feront,23.12
explosion,23.11
bye,23.11
révolution,23.07
estomac,23.06
blessure,23.05
aurons,23.03
anglais,23.02
adorable,23.0
salaire,22.99
ose,22.97
cirque,22.95
remplacer,22.95
ferme,22.93
bite,22.93
prise,22.92
reculez,22.91
neveu,22.9
centaines,22.9
mystère,22.9
calmer,22.89
permet,22.88
ascenseur,22.87
parte,22.87
roule,22.86
religion,22.86
croyait,22.86
océan,22.86
suspect,22.86
emmené,22.85
soigner,22.82
erreurs,22.82
avions,22.81
pauvres,22.8
rire,22.8
machines,22.79
entreprise,22.79
bah,22.77
spéciale,22.77
poussière,22.77
attente,22.77
installer,22.76
vend,22.75
lois,22.75
traverser,22.74
têtes,22.74
travaillez,22.73
excellence,22.73
soucis,22.73
bâtiment,22.73
enculé,22.73
aies,22.71
abri,22.7
différents,22.67
saute,22.66
rencontre,22.66
puissant,22.65
avancer,22.65
portrait,22.64
nôtres,22.63
inviter,22.63
moto,22.61
rare,22.58
dernière,22.57
pommes,22.57
abandonné,22.56
oublie,22.56
aventure,22.54
diras,22.52
meurtres,22.51
profiter,22.5
figure,22.49
patients,22.49
chaude,22.48
parlerai,22.47
verres,22.45
devra,22.45
mener,22.45
survivre,22.44
irait,22.44
travaux,22.4
perdue,22.38
mardi,22.38
jus,22.36
cancer,22.34
personnel,22.31
crimes,22.3
ouverte,22.29
boutique,22.29
foie,22.27
chouette,22.27
bref,22.26
sous-titres,22.26
file,22.24
levez,22.23
lampe,22.22
partenaire,22.22
répéter,22.22
piscine,22.19
origine,22.18
arrivait,22.16
gamins,22.15
secrets,22.15
puce,22.15
arrange,22.14
communauté,22.1
gros,22.1
poudre,22.09
nourrir,22.08
comptes,22.07
qu,22.07
poupée,22.05
soyons,22.05
trouvent,22.04
nerfs,22.03
absence,22.02
baise,22.02
écoute,22.01
auront,22.01
esclaves,22.01
marie,22.0
commission,22.0
lutte,22.0
faits,21.98
fausse,21.98
aimable,21.98
digne,21.96
souris,21.94
feu,21.93
bosse,21.92
quinze,21.92
êtres,21.91
voleurs,21.91
arrêtes,21.9
fiancé,21.89
chinois,21.88
plat,21.87
uniquement,21.86
surface,21.85
magique,21.84
finis,21.82
douze,21.81
bienvenue,21.81
respecte,21.8
au-delà,21.77
espérons,21.77
essayons,21.75
restent,21.75
cérémonie,21.72
pardonner,21.72
dossiers,21.71
énerve,21.7
tenté,21.7
aimerait,21.7
ayant,21.68
viendrai,21.68
cochon,21.67
passes,21.65
noirs,21.65
étoile,21.65
divorce,21.64
vérifié,21.64
bleue,21.63
préfères,21.62
voudra,21.62
poussez,21.6
singe,21.59
jouait,21.59
absurde,21.56
retire,21.56
sous,21.55
ha,21.54
mariés,21.53
amenez,21.53
piano,21.5
plais,21.48
long,21.48
traîner,21.48
endroits,21.48
froide,21.48
construit,21.48
rock,21.47
re,21.43
livrer,21.42
rats,21.39
pub,21.39
anges,21.38
attitude,21.37
comptez,21.36
attendons,21.35
refuser,21.34
choisis,21.33
for,21.32
bouton,21.29
chasseur,21.27
visiter,21.23
réalisé,21.23
réaction,21.23
étudiants,21.22
claire,21.21
bagnole,21.18
étonne,21.18
soudain,21.16
annoncer,21.14
réputation,21.14
pêche,21.13
conditions,21.12
sensible,21.11
démons,21.1
engagé,21.09
récemment,21.07
kilomètres,21.07
menace,21.07
ferons,21.07
écouté,21.06
incroyable,21.05
naturellement,21.05
charmante,21.04
excellente,21.04
rapporte,21.03
mesure,21.02
prenne,21.02
plus,21.02
réglé,21.02
pareille,21.01
élèves,21.01
chute,21.01
désire,21.01
réussir,20.99
jolies,20.99
loup,20.97
combattre,20.96
gouverneur,20.96
travailles,20.96
studio,20.95
merveilleuse,20.93
sel,20.93
venger,20.93
vente,20.93
serpent,20.91
escalier,20.91
laissée,20.9
résoudre,20.89
amies,20.88
enlevé,20.88
comédie,20.87
ris,20.86
toutes,20.86
qualité,20.84
pisser,20.83
auriez,20.82
enfuir,20.81
ayez,20.8
rêver,20.8
prenons,20.8
téléphoné,20.8
détective,20.77
places,20.76
laissons,20.73
aucune,20.73
collègues,20.72
appellerai,20.71
devoirs,20.7
écrivain,20.7
appétit,20.68
sacrée,20.68
salauds,20.66
tués,20.66
fini,20.66
personnage,20.65
tenait,20.65
bijoux,20.64
troupes,20.64
fit,20.63
délicieux,20.62
noirs,20.61
durer,20.59
moi,20.59
romantique,20.58
quart,20.58
manges,20.56
porté,20.56
commande,20.5
pleut,20.5
tests,20.5
vivait,20.5
vérifie,20.47
fatiguée,20.46
éducation,20.45
promesse,20.45
enlevez,20.44
chansons,20.42
tenter,20.41
créature,20.41
lignes,20.41
brûlé,20.41
chagrin,20.39
agence,20.38
mercredi,20.38
normalement,20.37
disque,20.36
obtenu,20.36
disiez,20.36
fenêtres,20.35
finira,20.35
séparer,20.34
essai,20.31
remis,20.27
garce,20.25
faisaient,20.25
huile,20.23
courageux,20.22
téléphoner,20.22
fasses,20.2
précis,20.18
produit,20.16
rejoins,20.16
irais,20.14
tapis,20.13
baisse,20.1
reprends,20.08
cependant,20.07
manques,20.07
ho,20.06
souffrance,20.05
tension,20.05
données,20.05
cieux,20.05
fidèle,20.04
attaqué,20.04
fêter,20.03
promener,20.02
connaissait,20.02
déjeuner,19.99
atteint,19.99
cave,19.98
piper,19.96
avancez,19.95
policier,19.94
promis,19.93
blesser,19.93
bleu,19.92
jugement,19.92
fumée,19.91
allemand,19.91
imagines,19.91
suivant,19.9
enterré,19.9
cons,19.9
potes,19.89
emporte,19.89
officiers,19.87
soirs,19.86
chasser,19.86
échappé,19.84
détail,19.82
cadavres,19.82
ancienne,19.82
passeport,19.81
fleuve,19.81
écran,19.78
pomme,19.77
voudrez,19.77
russes,19.76
donnent,19.75
quittez,19.72
crème,19.72
amen,19.7
charme,19.7
comportement,19.68
connerie,19.68
fière,19.68
étrangers,19.67
tenue,19.64
retenir,19.63
entraînement,19.63
approcher,19.62
aidera,19.59
prête,19.58
meurtrier,19.57
couvrir,19.57
époux,19.57
riches,19.57
affronter,19.57
modèle,19.56
repartir,19.56
autorisation,19.55
prisonniers,19.55
voisin,19.55
discussion,19.54
coupez,19.53
puits,19.52
lâche,19.51
cap,19.48
solitude,19.48
pigé,19.46
nulle,19.46
cabinet,19.45
voyager,19.45
efforts,19.44
malin,19.43
volontiers,19.41
vierge,19.41
commande,19.41
ceinture,19.41
lâcher,19.41
rang,19.4
règlement,19.4
saloperie,19.38
âmes,19.37
premiers,19.36
rayon,19.32
circonstances,19.32
parfaite,19.32
blancs,19.31
man,19.31
actions,19.3
appels,19.3
boule,19.29
habits,19.29
voudriez,19.29
proposition,19.28
tuera,19.27
placard,19.26
demi-tour,19.25
court,19.25
volant,19.23
allume,19.22
aides,19.22
convient,19.21
domaine,19.21
attrapé,19.2
propriété,19.18
top,19.18
traître,19.18
taper,19.15
rythme,19.15
prière,19.15
champs,19.14
meurent,19.13
abruti,19.13
remonter,19.13
maria,19.11
version,19.1
trouveras,19.1
limites,19.09
goutte,19.09
scandale,19.09
restée,19.08
blé,19.07
frigo,19.07
objets,19.06
surveillance,19.05
rentrons,19.04
empire,19.02
immense,19.01
naturel,19.01
nôtre,19.0
profondément,19.0
ben,19.0
plaire,19.0
engager,19.0
lires,18.98
sortent,18.97
mêle,18.97
enchantée,18.96
organisation,18.96
opéra,18.93
exige,18.93
annonce,18.93
remplir,18.92
ingénieur,18.92
quoi,18.91
trente,18.91
putains,18.91
cercueil,18.9
môme,18.88
réfléchis,18.86
attendrai,18.83
hâte,18.83
bénisse,18.82
lumières,18.81
dégueulasse,18.8
privée,18.8
imbécile,18.79
cri,18.79
ami,18.79
infos,18.78
as,18.78
blessures,18.77
sauté,18.77
culture,18.76
clairement,18.75
conduite,18.75
cours,18.75
folle,18.74
survécu,18.74
craindre,18.73
nager,18.71
essayais,18.67
prenait,18.66
jury,18.65
sacs,18.64
tournée,18.64
autorité,18.62
terminée,18.61
pizza,18.6
nationale,18.59
musée,18.59
poison,18.59
mamie,18.56
lancer,18.56
tuerai,18.55
gardien,18.55
commerce,18.55
progrès,18.52
fantômes,18.52
tasse,18.52
régime,18.52
travaillent,18.51
pourvu,18.5
apportez,18.5
riz,18.49
séance,18.49
presse,18.49
équipage,18.48
siècles,18.48
nuages,18.47
fatigué,18.46
poussé,18.46
tape,18.45
rencontrés,18.45
ailes,18.45
souffert,18.45
rose,18.43
liaison,18.41
saurai,18.4
idiote,18.4
u,18.4
personnellement,18.39
récompense,18.39
eu,18.39
cardiaque,18.34
tendre,18.34
restait,18.34
comité,18.34
sauce,18.33
colle,18.32
connaissent,18.32
sortira,18.31
paire,18.31
sorte,18.3
suffisamment,18.3
lance,18.3
responsable,18.29
conseils,18.29
avouer,18.28
gay,18.27
bateaux,18.27
intelligence,18.27
réellement,18.27
bouffer,18.26
gâcher,18.26
tours,18.26
aïe,18.25
arrangé,18.24
nommé,18.24
trouverez,18.23
collègue,18.22
bibliothèque,18.22
soutien,18.21
hauteur,18.19
serment,18.18
congé,18.16
réveil,18.16
mariée,18.16
terres,18.16
passés,18.16
oses,18.16
jeune,18.16
humains,18.15
dessous,18.14
commandement,18.13
manquait,18.13
exprimer,18.13
feux,18.1
union,18.1
épousé,18.09
furieux,18.06
juger,18.06
double,18.06
descendu,18.05
terminer,18.04
section,18.03
ongles,18.02
éternité,18.0
mettent,17.98
vieille,17.95
portes,17.94
fêtes,17.94
acteurs,17.92
admettre,17.92
dessin,17.92
épaule,17.91
beau,17.91
trouvait,17.91
chiffres,17.9
public,17.9
inquiet,17.9
façons,17.89
elle-même,17.88
réponses,17.87
qu,17.87
voeux,17.86
passons,17.85
humains,17.85
mangez,17.85
bébés,17.81
possède,17.8
débile,17.8
collier,17.79
roman,17.79
valises,17.79
cercle,17.77
complet,17.76
incendie,17.75
liquide,17.74
comptes,17.74
incident,17.73
clinique,17.72
coupable,17.72
eue,17.7
expression,17.7
guérir,17.7
métro,17.66
venant,17.66
canapé,17.66
longs,17.65
baisé,17.65
cabine,17.65
seriez,17.64
chant,17.64
pouviez,17.64
dés,17.63
chic,17.62
actes,17.62
auteur,17.62
deviner,17.6
arrestation,17.59
maudit,17.59
range,17.59
juré,17.59
anneau,17.59
effets,17.58
préféré,17.57
dehors,17.57
poésie,17.56
soins,17.55
résister,17.54
respecter,17.54
exercice,17.54
cherchent,17.53
principal,17.53
salue,17.53
vieilles,17.52
tuyau,17.51
musical,17.5
insiste,17.5
perdu,17.5
américaine,17.49
appart,17.48
reçois,17.48
bourse,17.48
rit,17.47
blancs,17.46
intérêts,17.46
marchera,17.43
sûrs,17.43
commencez,17.43
court,17.42
intelligente,17.42
mignonne,17.41
messages,17.41
examens,17.4
nu,17.39
arrière,17.38
incapable,17.38
parking,17.38
conférence,17.37
découvre,17.37
criminel,17.37
juste,17.36
soient,17.35
kilos,17.35
poursuivre,17.35
fichu,17.34
putes,17.34
traversé,17.34
